episode,total_reward,length,ammo,ammo_delta,health,hitcount,hitcount_delta,damage_taken,damage_taken_delta,total_timesteps
404,-759.607513,43,0,-19.0,0,0,0.0,0,60.0,37608
405,526.689819,52,0,-18.0,0,0,-5.0,0,36.0,37624
406,-433.656143,33,0,-21.0,0,0,0.0,0,54.0,37704
407,1418.72226,37,0,-21.0,0,0,-10.0,0,60.0,37760
408,-846.83432,24,0,-24.0,0,0,0.0,0,84.0,37800
409,-585.769913,28,0,-24.0,0,0,0.0,0,54.0,37816
410,-677.075226,67,0,-14.0,0,0,0.0,0,90.0,37848
411,2221.014481,58,0,-15.0,0,0,-15.0,0,84.0,37904
412,1359.97049,37,0,-18.0,0,0,-10.0,0,66.0,37920
413,-671.585236,64,0,-17.0,0,0,0.0,0,96.0,37960
414,-711.435806,37,0,-21.0,0,0,0.0,0,60.0,38056
415,2358.439606,43,0,-24.0,0,0,-15.0,0,90.0,38144
416,2124.825668,44,0,-18.0,0,0,-15.0,0,90.0,38168
417,278.39299,43,0,-20.0,0,0,-5.0,0,78.0,38192
418,-804.297623,40,0,-20.0,0,0,0.0,0,66.0,38224
419,2517.526657,40,0,-20.0,0,0,-15.0,0,66.0,38240
420,-781.005386,37,0,-19.0,0,0,0.0,0,84.0,38256
421,-1008.062637,38,0,-21.0,0,0,0.0,0,90.0,38360
422,2721.333511,88,0,-12.0,0,0,-15.0,0,90.0,38408
423,-925.049652,40,0,-19.0,0,0,0.0,0,84.0,38464
424,1041.766342,37,0,-20.0,0,0,-10.0,0,96.0,38536
425,1333.960327,42,0,-19.0,0,0,-10.0,0,66.0,38560
426,29.18425,54,0,-18.0,0,0,-5.0,0,84.0,38600
427,-789.0,43,0,-20.0,0,0,0.0,0,60.0,38600
428,-1147.981842,39,0,-18.0,0,0,0.0,0,96.0,38672
429,264.915421,39,0,-21.0,0,0,-5.0,0,78.0,38720
430,1399.057816,43,0,-21.0,0,0,-10.0,0,66.0,38808
431,1393.272461,37,0,-21.0,0,0,-10.0,0,66.0,38856
432,-696.278458,37,0,-20.0,0,0,0.0,0,72.0,38896
433,144.055115,40,0,-21.0,0,0,-5.0,0,96.0,38992
434,-88.344009,51,0,-18.0,0,0,-5.0,0,96.0,39008
435,988.840164,60,0,-15.0,0,0,-10.0,0,90.0,39016
436,2045.740707,42,0,-17.0,0,0,-15.0,0,90.0,39056
437,-1017.998169,32,0,-21.0,0,0,0.0,0,90.0,39064
438,1338.221924,37,0,-20.0,0,0,-10.0,0,60.0,39152
439,1408.35788,37,0,-21.0,0,0,-10.0,0,60.0,39192
440,-743.051743,25,0,-21.0,0,0,0.0,0,72.0,39208
441,-895.319641,30,0,-22.0,0,0,0.0,0,96.0,39232
442,-978.481476,30,0,-21.0,0,0,0.0,0,96.0,39256
443,1410.862854,40,0,-20.0,0,0,-10.0,0,66.0,39384
444,1236.952148,42,0,-21.0,0,0,-10.0,0,84.0,39392
445,-304.977325,161,0,0.0,0,0,0.0,0,42.0,39480
446,1412.835571,40,0,-18.0,0,0,-10.0,0,66.0,39528
447,2583.890274,46,0,-20.0,0,0,-15.0,0,54.0,39560
448,2452.537064,49,0,-19.0,0,0,-15.0,0,60.0,39624
449,-903.287308,31,0,-21.0,0,0,0.0,0,90.0,39640
450,2546.436508,23,0,-23.0,0,0,-15.0,0,66.0,39664
451,-703.836227,37,0,-22.0,0,0,0.0,0,66.0,39680
452,1961.70256,58,0,-15.0,0,0,-15.0,0,90.0,39720
453,-193.814255,14,0,-25.0,0,0,0.0,0,24.0,39736
454,300.571121,32,0,-20.0,0,0,-5.0,0,72.0,39816
455,2560.209442,40,0,-18.0,0,0,-15.0,0,66.0,39848
456,-628.48082,24,0,-23.0,0,0,0.0,0,60.0,39872
457,1232.412659,40,0,-20.0,0,0,-10.0,0,96.0,39960
458,-720.798492,37,0,-20.0,0,0,0.0,0,78.0,40032
459,2151.157501,46,0,-18.0,0,0,-15.0,0,90.0,40032
460,420.238876,117,0,-4.0,0,0,-5.0,0,84.0,40088
461,2382.019806,46,0,-18.0,0,0,-15.0,0,66.0,40088
462,10.952652,37,0,-21.0,0,0,-5.0,0,96.0,40144
463,1657.515717,47,0,-21.0,0,0,-10.0,0,36.0,40192
464,2388.734451,23,0,-23.0,0,0,-15.0,0,66.0,40216
465,2554.636887,24,0,-24.0,0,0,-15.0,0,54.0,40224
466,347.886917,44,0,-22.0,0,0,-5.0,0,66.0,40224
467,-583.887985,34,0,-24.0,0,0,0.0,0,66.0,40232
468,2485.969284,20,0,-23.0,0,0,-15.0,0,66.0,40392
469,-440.741425,27,0,-24.0,0,0,0.0,0,54.0,40440
470,-688.733292,37,0,-21.0,0,0,0.0,0,66.0,40440
471,2272.95607,49,0,-19.0,0,0,-15.0,0,72.0,40480
472,16.217789,49,0,-18.0,0,0,-5.0,0,90.0,40480
473,375.047836,37,0,-21.0,0,0,-5.0,0,66.0,40520
474,1320.623489,39,0,-22.0,0,0,-10.0,0,78.0,40528
475,569.309921,43,0,-18.0,0,0,-5.0,0,54.0,40536
476,-728.4953,31,0,-21.0,0,0,0.0,0,78.0,40688
477,321.311996,40,0,-21.0,0,0,-5.0,0,66.0,40712
478,2397.62941,37,0,-19.0,0,0,-15.0,0,66.0,40736
479,-784.855499,26,0,-23.0,0,0,0.0,0,78.0,40744
480,502.006454,40,0,-21.0,0,0,-5.0,0,66.0,40800
481,92.390701,45,0,-20.0,0,0,-5.0,0,96.0,40888
482,2444.815231,52,0,-17.0,0,0,-15.0,0,72.0,40896
483,-707.819427,30,0,-22.0,0,0,0.0,0,78.0,40952
484,1357.922256,34,0,-21.0,0,0,-10.0,0,66.0,40960
485,1259.081924,56,0,-17.0,0,0,-10.0,0,66.0,40968
486,2136.776199,38,0,-22.0,0,0,-15.0,0,96.0,41040
487,2434.865021,40,0,-19.0,0,0,-15.0,0,66.0,41064
488,-806.596756,37,0,-21.0,0,0,0.0,0,84.0,41096
489,419.071609,28,0,-22.0,0,0,-5.0,0,60.0,41112
490,2635.065643,28,0,-21.0,0,0,-15.0,0,42.0,41120
491,2150.928146,41,0,-18.0,0,0,-15.0,0,90.0,41280
492,2409.813461,40,0,-19.0,0,0,-15.0,0,66.0,41288
493,317.554535,43,0,-19.0,0,0,-5.0,0,60.0,41304
494,131.303329,43,0,-20.0,0,0,-5.0,0,96.0,41384
495,348.785492,37,0,-21.0,0,0,-5.0,0,66.0,41392
496,-711.894012,37,0,-22.0,0,0,0.0,0,84.0,41416
497,-506.306854,22,0,-23.0,0,0,0.0,0,54.0,41456
498,2178.742844,50,0,-18.0,0,0,-15.0,0,90.0,41464
499,-705.862732,27,0,-24.0,0,0,0.0,0,72.0,41504
500,2186.169373,50,0,-18.0,0,0,-15.0,0,96.0,41512
501,-786.375732,29,0,-23.0,0,0,0.0,0,78.0,41536
502,1192.485672,29,0,-22.0,0,0,-10.0,0,84.0,41624
503,-974.068329,30,0,-22.0,0,0,0.0,0,96.0,41704
504,1360.520233,37,0,-21.0,0,0,-10.0,0,66.0,41712
505,-936.178268,41,0,-20.0,0,0,0.0,0,90.0,41712
506,384.565964,33,0,-20.0,0,0,-5.0,0,60.0,41768
507,-932.229919,36,0,-21.0,0,0,0.0,0,96.0,41800
508,-564.544525,23,0,-24.0,0,0,0.0,0,54.0,41808
509,331.045517,40,0,-20.0,0,0,-5.0,0,66.0,41856
510,2427.346085,37,0,-19.0,0,0,-15.0,0,60.0,42000
511,-750.31604,25,0,-24.0,0,0,0.0,0,72.0,42008
512,391.979095,31,0,-20.0,0,0,-5.0,0,60.0,42016
513,-763.546524,40,0,-22.0,0,0,0.0,0,66.0,42032
514,2106.567886,47,0,-19.0,0,0,-15.0,0,90.0,42088
515,-714.41095,37,0,-21.0,0,0,0.0,0,84.0,42152
516,348.987411,26,0,-24.0,0,0,-5.0,0,66.0,42224
517,930.523819,55,0,-17.0,0,0,-10.0,0,96.0,42240
518,2603.670486,27,0,-22.0,0,0,-15.0,0,54.0,42248
519,2637.59346,23,0,-23.0,0,0,-15.0,0,48.0,42272
520,-922.315552,20,0,-23.0,0,0,0.0,0,84.0,42312
521,2561.919754,40,0,-18.0,0,0,-15.0,0,66.0,42320
522,1295.713318,34,0,-21.0,0,0,-10.0,0,90.0,42496
523,2698.436325,32,0,-21.0,0,0,-15.0,0,42.0,42528
524,-508.38179,135,0,-2.0,0,0,0.0,0,78.0,42536
525,2402.365906,41,0,-19.0,0,0,-15.0,0,84.0,42568
526,-954.927689,42,0,-20.0,0,0,0.0,0,96.0,42584
527,33.830841,40,0,-20.0,0,0,-5.0,0,96.0,42632
528,2162.65564,44,0,-19.0,0,0,-15.0,0,96.0,42672
529,-912.569778,89,0,-7.0,0,0,0.0,0,96.0,42720
530,681.513062,22,0,-23.0,0,0,-5.0,0,42.0,42760
531,1421.5289,37,0,-19.0,0,0,-10.0,0,66.0,42824
532,405.08667,37,0,-22.0,0,0,-5.0,0,60.0,42864
533,-981.709976,30,0,-21.0,0,0,0.0,0,96.0,42872
534,350.825394,46,0,-17.0,0,0,-5.0,0,66.0,42904
535,1422.663528,37,0,-21.0,0,0,-10.0,0,60.0,42968
536,1363.615784,37,0,-20.0,0,0,-10.0,0,66.0,43016
537,2305.879578,35,0,-19.0,0,0,-15.0,0,72.0,43040
538,-402.565369,23,0,-23.0,0,0,0.0,0,36.0,43056
539,1046.079926,72,0,-13.0,0,0,-10.0,0,90.0,43072
540,-410.433075,29,0,-21.0,0,0,0.0,0,42.0,43096
541,-874.880615,35,0,-20.0,0,0,0.0,0,78.0,43104
542,1129.694977,38,0,-20.0,0,0,-10.0,0,96.0,43208
543,-755.161224,23,0,-23.0,0,0,0.0,0,78.0,43224
544,1369.549271,37,0,-19.0,0,0,-10.0,0,60.0,43264
545,1142.219345,42,0,-18.0,0,0,-10.0,0,78.0,43352
546,2576.289185,35,0,-20.0,0,0,-15.0,0,60.0,43376
547,-77.337051,40,0,-20.0,0,0,-5.0,0,96.0,43376
548,-922.063049,36,0,-22.0,0,0,0.0,0,96.0,43392
549,37.313049,42,0,-18.0,0,0,-5.0,0,90.0,43408
550,-716.156815,27,0,-24.0,0,0,0.0,0,66.0,43424
551,1524.506393,42,0,-19.0,0,0,-10.0,0,54.0,43560
552,-783.803513,21,0,-24.0,0,0,0.0,0,72.0,43592
553,420.475464,43,0,-20.0,0,0,-5.0,0,66.0,43608
554,-981.868179,30,0,-22.0,0,0,0.0,0,96.0,43616
555,-19.158066,39,0,-19.0,0,0,-5.0,0,96.0,43664
556,1408.029922,37,0,-19.0,0,0,-10.0,0,66.0,43672
557,2468.368469,37,0,-20.0,0,0,-15.0,0,60.0,43704
558,362.717712,40,0,-19.0,0,0,-5.0,0,60.0,43712
559,-571.903061,34,0,-21.0,0,0,0.0,0,60.0,43880
560,270.64566,45,0,-16.0,0,0,-5.0,0,66.0,43920
561,214.938202,40,0,-24.0,0,0,-5.0,0,84.0,43936
562,296.218033,37,0,-19.0,0,0,-5.0,0,60.0,43960
563,2285.957993,47,0,-17.0,0,0,-15.0,0,78.0,43968
564,1552.484238,38,0,-26.0,0,0,-10.0,0,60.0,43976
565,2409.450424,38,0,-19.0,0,0,-15.0,0,60.0,44016
566,286.54039,40,0,-19.0,0,0,-5.0,0,66.0,44024
567,1399.413986,37,0,-20.0,0,0,-10.0,0,60.0,44176
568,-854.011841,22,0,-24.0,0,0,0.0,0,78.0,44192
569,-778.919479,29,0,-19.0,0,0,0.0,0,72.0,44200
570,431.921082,37,0,-22.0,0,0,-5.0,0,54.0,44232
571,-764.314651,37,0,-21.0,0,0,0.0,0,66.0,44272
572,1412.818024,40,0,-19.0,0,0,-10.0,0,66.0,44280
573,143.567261,52,0,-17.0,0,0,-5.0,0,78.0,44336
574,1073.091003,40,0,-19.0,0,0,-10.0,0,96.0,44344
575,-1005.206924,23,0,-22.0,0,0,0.0,0,90.0,44384
576,367.922653,38,0,-21.0,0,0,-5.0,0,66.0,44496
577,1370.200134,46,0,-20.0,0,0,-10.0,0,66.0,44544
578,-799.382935,27,0,-22.0,0,0,0.0,0,72.0,44552
579,-687.813492,40,0,-22.0,0,0,0.0,0,72.0,44552
580,2411.334671,37,0,-21.0,0,0,-15.0,0,66.0,44576
581,1376.848297,40,0,-19.0,0,0,-10.0,0,60.0,44592
582,1291.936554,43,0,-17.0,0,0,-10.0,0,72.0,44688
583,1109.013687,50,0,-18.0,0,0,-10.0,0,78.0,44784
584,151.082108,25,0,-24.0,0,0,-5.0,0,84.0,44792
585,1421.067535,40,0,-18.0,0,0,-10.0,0,66.0,44864
586,313.91507,40,0,-18.0,0,0,-5.0,0,66.0,44896
587,2299.472183,50,0,-16.0,0,0,-15.0,0,96.0,44896
588,305.109528,46,0,-20.0,0,0,-5.0,0,60.0,44920
589,2235.912598,47,0,-18.0,0,0,-15.0,0,78.0,44928
590,2355.329254,43,0,-18.0,0,0,-15.0,0,66.0,45032
591,-659.607727,37,0,-21.0,0,0,0.0,0,60.0,45088
592,-479.890305,24,0,-24.0,0,0,0.0,0,42.0,45088
593,1300.105026,40,0,-17.0,0,0,-10.0,0,60.0,45104
594,1444.236816,34,0,-21.0,0,0,-10.0,0,66.0,45168
595,2290.325165,38,0,-20.0,0,0,-15.0,0,78.0,45168
596,-544.095703,33,0,-20.0,0,0,0.0,0,54.0,45192
597,1180.378311,44,0,-19.0,0,0,-10.0,0,84.0,45272
598,1444.411682,40,0,-21.0,0,0,-10.0,0,60.0,45352
599,-484.094894,33,0,-23.0,0,0,0.0,0,42.0,45352
600,-679.147369,43,0,-22.0,0,0,0.0,0,72.0,45432
601,166.013733,43,0,-20.0,0,0,-5.0,0,90.0,45448
602,-504.275375,37,0,-21.0,0,0,0.0,0,66.0,45464
603,335.525574,37,0,-21.0,0,0,-5.0,0,60.0,45488
604,-728.157181,27,0,-22.0,0,0,0.0,0,66.0,45488
605,-632.247421,52,0,-17.0,0,0,0.0,0,84.0,45584
606,-184.996521,18,0,-25.0,0,0,0.0,0,24.0,45592
607,-614.088608,31,0,-21.0,0,0,0.0,0,48.0,45600
608,2488.050491,40,0,-23.0,0,0,-15.0,0,60.0,45672
609,2121.242096,43,0,-18.0,0,0,-15.0,0,90.0,45776
610,1376.389435,37,0,-21.0,0,0,-10.0,0,60.0,45784
611,1440.429779,40,0,-20.0,0,0,-10.0,0,66.0,45808
612,338.10022,43,0,-19.0,0,0,-5.0,0,66.0,45808
613,-970.213867,29,0,-21.0,0,0,0.0,0,96.0,45816
614,428.838776,33,0,-21.0,0,0,-5.0,0,60.0,45856
615,2473.154007,34,0,-27.0,0,0,-15.0,0,72.0,45872
616,441.601303,28,0,-22.0,0,0,-5.0,0,48.0,45896
617,2595.981827,28,0,-23.0,0,0,-15.0,0,60.0,46008
618,1658.850677,33,0,-21.0,0,0,-10.0,0,42.0,46080
619,-650.886642,40,0,-21.0,0,0,0.0,0,78.0,46096
620,-1001.766953,30,0,-23.0,0,0,0.0,0,96.0,46096
621,309.052444,37,0,-19.0,0,0,-5.0,0,60.0,46104
622,2460.096863,37,0,-19.0,0,0,-15.0,0,60.0,46104
623,-445.085678,22,0,-25.0,0,0,0.0,0,42.0,46272
624,1385.469879,54,0,-17.0,0,0,-10.0,0,66.0,46304
625,2401.236984,40,0,-19.0,0,0,-15.0,0,66.0,46328
626,2472.372879,40,0,-20.0,0,0,-15.0,0,60.0,46400
627,1096.351303,38,0,-20.0,0,0,-10.0,0,96.0,46408
628,290.967972,40,0,-20.0,0,0,-5.0,0,66.0,46424
629,-808.600494,49,0,-20.0,0,0,0.0,0,84.0,46488
630,1371.247421,37,0,-20.0,0,0,-10.0,0,66.0,46600
631,1447.822754,43,0,-20.0,0,0,-10.0,0,66.0,46616
632,1688.79039,28,0,-23.0,0,0,-10.0,0,42.0,46632
633,1338.513779,43,0,-18.0,0,0,-10.0,0,66.0,46672
634,2472.982285,43,0,-20.0,0,0,-15.0,0,60.0,46744
635,1414.838974,40,0,-20.0,0,0,-10.0,0,66.0,46744
636,-857.323975,37,0,-22.0,0,0,0.0,0,96.0,46784
637,1099.014694,31,0,-21.0,0,0,-10.0,0,84.0,46848
638,303.103989,30,0,-23.0,0,0,-5.0,0,78.0,46856
639,1218.305344,39,0,-21.0,0,0,-10.0,0,84.0,46944
640,1408.20256,37,0,-21.0,0,0,-10.0,0,66.0,46968
641,1328.406906,37,0,-19.0,0,0,-10.0,0,60.0,47040
642,-844.521164,37,0,-21.0,0,0,0.0,0,96.0,47040
643,2374.701126,43,0,-17.0,0,0,-15.0,0,66.0,47128
644,-954.571808,38,0,-19.0,0,0,0.0,0,84.0,47152
645,-479.31543,29,0,-21.0,0,0,0.0,0,60.0,47176
646,349.272751,50,0,-17.0,0,0,-5.0,0,78.0,47256
647,135.49234,40,0,-20.0,0,0,-5.0,0,96.0,47288
648,2490.625,40,0,-19.0,0,0,-15.0,0,66.0,47360
649,-882.465057,22,0,-23.0,0,0,0.0,0,90.0,47432
650,2307.897293,50,0,-21.0,0,0,-15.0,0,84.0,47440
651,2410.899963,40,0,-18.0,0,0,-15.0,0,66.0,47472
652,582.848938,37,0,-19.0,0,0,-5.0,0,42.0,47472
653,268.447754,43,0,-20.0,0,0,-5.0,0,78.0,47472
654,-710.528732,37,0,-20.0,0,0,0.0,0,60.0,47584
655,307.706573,20,0,-22.0,0,0,-5.0,0,72.0,47592
656,209.855194,33,0,-20.0,0,0,-5.0,0,72.0,47624
657,-1018.5905,31,0,-20.0,0,0,0.0,0,96.0,47688
658,-694.857407,31,0,-23.0,0,0,0.0,0,72.0,47720
659,-597.300262,37,0,-20.0,0,0,0.0,0,66.0,47768
660,305.919113,40,0,-19.0,0,0,-5.0,0,60.0,47792
661,193.412537,31,0,-21.0,0,0,-5.0,0,78.0,47872
662,-791.684265,37,0,-19.0,0,0,0.0,0,60.0,47880
663,1052.609498,249,0,0.0,0,0,-15.0,0,90.0,47888
664,395.282715,40,0,-19.0,0,0,-5.0,0,60.0,47912
665,80.26619,28,0,-21.0,0,0,-5.0,0,90.0,47912
666,2357.8685,28,0,-23.0,0,0,-15.0,0,72.0,48016
667,308.096146,37,0,-19.0,0,0,-5.0,0,78.0,48016
668,1432.079208,37,0,-19.0,0,0,-10.0,0,66.0,48064
669,-923.105209,26,0,-24.0,0,0,0.0,0,84.0,48120
670,-1023.28923,36,0,-19.0,0,0,0.0,0,90.0,48160
671,391.364548,37,0,-22.0,0,0,-5.0,0,60.0,48184
672,1273.127548,40,0,-20.0,0,0,-10.0,0,72.0,48200
673,-956.881348,30,0,-22.0,0,0,0.0,0,96.0,48256
674,-702.418945,37,0,-19.0,0,0,0.0,0,60.0,48312
675,-911.665039,35,0,-23.0,0,0,0.0,0,90.0,48344
676,59.027939,54,0,-17.0,0,0,-5.0,0,96.0,48344
677,-872.313644,25,0,-21.0,0,0,0.0,0,78.0,48360
678,-822.634399,39,0,-18.0,0,0,0.0,0,84.0,48432
679,-1012.904434,37,0,-22.0,0,0,0.0,0,96.0,48496
680,193.652451,40,0,-19.0,0,0,-5.0,0,96.0,48504
681,1466.621017,29,0,-22.0,0,0,-10.0,0,54.0,48544
682,-661.094284,37,0,-21.0,0,0,0.0,0,66.0,48552
683,-514.173386,26,0,-22.0,0,0,0.0,0,54.0,48552
684,1382.865173,30,0,-21.0,0,0,-10.0,0,66.0,48672
685,-835.228928,43,0,-19.0,0,0,0.0,0,96.0,48704
686,1346.922638,54,0,-20.0,0,0,-10.0,0,72.0,48776
687,316.776306,40,0,-18.0,0,0,-5.0,0,66.0,48824
688,1452.507111,41,0,-20.0,0,0,-10.0,0,66.0,48824
689,2255.562698,42,0,-20.0,0,0,-15.0,0,96.0,48888
690,1410.382904,43,0,-20.0,0,0,-10.0,0,60.0,48896
691,-448.962601,28,0,-22.0,0,0,0.0,0,42.0,49000
692,-790.102509,37,0,-21.0,0,0,0.0,0,66.0,49000
693,1361.528641,60,0,-17.0,0,0,-10.0,0,90.0,49024
694,1384.765839,46,0,-19.0,0,0,-10.0,0,66.0,49040
695,-739.693008,24,0,-22.0,0,0,0.0,0,72.0,49080
696,83.238251,36,0,-22.0,0,0,-5.0,0,90.0,49112
697,60.556229,44,0,-17.0,0,0,-5.0,0,96.0,49176
698,315.939941,37,0,-20.0,0,0,-5.0,0,66.0,49192
699,-852.708832,17,0,-23.0,0,0,0.0,0,78.0,49312
700,2298.995621,43,0,-20.0,0,0,-15.0,0,96.0,49344
701,310.610489,40,0,-19.0,0,0,-5.0,0,60.0,49344
702,334.782196,47,0,-18.0,0,0,-5.0,0,66.0,49376
703,1339.762527,40,0,-19.0,0,0,-10.0,0,66.0,49400
704,1329.820831,48,0,-19.0,0,0,-10.0,0,72.0,49424
705,1362.613281,40,0,-18.0,0,0,-10.0,0,60.0,49432
706,2584.68866,40,0,-19.0,0,0,-15.0,0,48.0,49512
707,-1043.480026,37,0,-19.0,0,0,0.0,0,96.0,49608
708,358.012512,40,0,-19.0,0,0,-5.0,0,60.0,49664
709,2355.454269,40,0,-19.0,0,0,-15.0,0,66.0,49664
710,-956.719696,30,0,-21.0,0,0,0.0,0,96.0,49664
711,2610.234619,40,0,-20.0,0,0,-15.0,0,66.0,49720
712,2476.938507,46,0,-19.0,0,0,-15.0,0,66.0,49744
713,1305.530975,43,0,-19.0,0,0,-10.0,0,60.0,49776
714,2391.440659,37,0,-20.0,0,0,-15.0,0,66.0,49808
715,-1046.671707,35,0,-20.0,0,0,0.0,0,96.0,49888
716,-929.681717,34,0,-22.0,0,0,0.0,0,96.0,49936
717,1132.952042,37,0,-20.0,0,0,-10.0,0,96.0,49960
718,2418.610275,37,0,-20.0,0,0,-15.0,0,60.0,49960
719,-855.288834,37,0,-19.0,0,0,0.0,0,96.0,50016
720,-741.375961,32,0,-24.0,0,0,0.0,0,90.0,50032
721,1566.318314,40,0,-20.0,0,0,-10.0,0,54.0,50064
722,1422.823105,40,0,-18.0,0,0,-10.0,0,66.0,50128
723,1407.862335,37,0,-21.0,0,0,-10.0,0,66.0,50256
724,-972.318817,30,0,-22.0,0,0,0.0,0,96.0,50256
725,-33.720115,50,0,-17.0,0,0,-5.0,0,90.0,50360
726,-894.707062,30,0,-22.0,0,0,0.0,0,78.0,50368
727,2677.213379,47,0,-18.0,0,0,-15.0,0,36.0,50408
728,277.472595,53,0,-19.0,0,0,-5.0,0,72.0,50488
729,193.548721,40,0,-20.0,0,0,-5.0,0,84.0,50576
730,-679.979904,37,0,-20.0,0,0,0.0,0,60.0,50664
731,2455.448563,40,0,-21.0,0,0,-15.0,0,84.0,50680
732,1319.335373,40,0,-19.0,0,0,-10.0,0,66.0,50728
733,-542.134079,111,0,-10.0,0,0,0.0,0,96.0,50776
734,-619.544174,65,0,-16.0,0,0,0.0,0,90.0,50776
735,2194.096313,41,0,-18.0,0,0,-15.0,0,90.0,50816
736,1289.058306,118,0,-4.0,0,0,-10.0,0,84.0,50880
737,2374.639999,40,0,-19.0,0,0,-15.0,0,66.0,50896
738,-972.958878,30,0,-22.0,0,0,0.0,0,96.0,51056
739,2389.76564,38,0,-19.0,0,0,-15.0,0,60.0,51080
740,1434.58728,40,0,-21.0,0,0,-10.0,0,60.0,51096
741,368.849167,46,0,-20.0,0,0,-5.0,0,66.0,51096
742,2040.493759,58,0,-15.0,0,0,-15.0,0,96.0,51128
743,2495.213943,38,0,-20.0,0,0,-15.0,0,60.0,51184
744,2428.728149,37,0,-20.0,0,0,-15.0,0,66.0,51192
745,86.786407,65,0,-14.0,0,0,-5.0,0,84.0,51200
746,154.207901,23,0,-22.0,0,0,-5.0,0,84.0,51240
747,259.703766,26,0,-22.0,0,0,-5.0,0,66.0,51304
748,-905.499954,29,0,-23.0,0,0,0.0,0,96.0,51360
749,270.275635,26,0,-22.0,0,0,-5.0,0,66.0,51408
750,-446.782669,28,0,-23.0,0,0,0.0,0,48.0,51416
751,1368.079041,40,0,-20.0,0,0,-10.0,0,60.0,51416
752,1124.199295,51,0,-17.0,0,0,-10.0,0,90.0,51488
753,1380.964127,40,0,-20.0,0,0,-10.0,0,66.0,51504
754,2677.103668,29,0,-22.0,0,0,-15.0,0,42.0,51536
755,248.186417,40,0,-19.0,0,0,-5.0,0,66.0,51560
756,2466.78154,37,0,-20.0,0,0,-15.0,0,60.0,51656
757,426.063782,32,0,-21.0,0,0,-5.0,0,60.0,51672
758,1809.146179,24,0,-23.0,0,0,-10.0,0,30.0,51728
759,-804.281647,40,0,-21.0,0,0,0.0,0,78.0,51736
760,-488.948212,23,0,-22.0,0,0,0.0,0,54.0,51744
761,1433.393555,43,0,-21.0,0,0,-10.0,0,66.0,51752
762,320.149567,43,0,-20.0,0,0,-5.0,0,60.0,51832
763,-885.860336,42,0,-21.0,0,0,0.0,0,90.0,51840
764,1334.604858,37,0,-20.0,0,0,-10.0,0,60.0,51952
765,-368.523788,28,0,-21.0,0,0,0.0,0,30.0,51968
766,-713.90921,37,0,-19.0,0,0,0.0,0,60.0,52048
767,414.840805,40,0,-19.0,0,0,-5.0,0,66.0,52048
768,2449.801117,40,0,-19.0,0,0,-15.0,0,66.0,52056
769,-751.359634,37,0,-19.0,0,0,0.0,0,60.0,52128
770,1400.12178,37,0,-20.0,0,0,-10.0,0,66.0,52136
771,-991.490067,30,0,-22.0,0,0,0.0,0,90.0,52208
772,2344.078827,37,0,-22.0,0,0,-15.0,0,66.0,52248
773,-725.363525,37,0,-21.0,0,0,0.0,0,66.0,52344
774,1246.195129,37,0,-21.0,0,0,-10.0,0,84.0,52352
775,309.168671,38,0,-21.0,0,0,-5.0,0,66.0,52352
776,1378.372345,31,0,-21.0,0,0,-10.0,0,66.0,52384
777,408.589325,90,0,-10.0,0,0,-5.0,0,72.0,52392
778,2488.712494,29,0,-21.0,0,0,-15.0,0,66.0,52480
779,1446.4646,47,0,-20.0,0,0,-10.0,0,60.0,52504
780,1351.369934,40,0,-19.0,0,0,-10.0,0,66.0,52528
781,-438.698624,25,0,-23.0,0,0,0.0,0,48.0,52552
782,1342.543488,31,0,-21.0,0,0,-10.0,0,72.0,52632
783,-937.361938,47,0,-20.0,0,0,0.0,0,84.0,52728
784,2450.436157,33,0,-22.0,0,0,-15.0,0,60.0,52768
785,2450.79483,37,0,-22.0,0,0,-15.0,0,60.0,52776
786,1186.931717,50,0,-18.0,0,0,-10.0,0,90.0,52792
787,1398.882553,44,0,-21.0,0,0,-10.0,0,66.0,52904
788,2068.394638,43,0,-19.0,0,0,-15.0,0,96.0,52976
789,-749.054169,82,0,-13.0,0,0,0.0,0,84.0,53000
790,-628.483612,37,0,-21.0,0,0,0.0,0,66.0,53024
791,-853.25705,37,0,-21.0,0,0,0.0,0,96.0,53064
792,-34.8815,68,0,-14.0,0,0,-5.0,0,90.0,53072
793,-684.222214,37,0,-20.0,0,0,0.0,0,66.0,53088
794,466.124619,42,0,-21.0,0,0,-5.0,0,66.0,53112
795,-884.560074,31,0,-23.0,0,0,0.0,0,96.0,53152
796,-717.109818,26,0,-22.0,0,0,0.0,0,78.0,53208
797,1540.433762,31,0,-22.0,0,0,-10.0,0,48.0,53272
798,-641.637741,37,0,-21.0,0,0,0.0,0,66.0,53272
799,-638.948456,22,0,-24.0,0,0,0.0,0,66.0,53328
800,1472.906754,43,0,-18.0,0,0,-10.0,0,60.0,53408
801,-502.045868,39,0,-21.0,0,0,0.0,0,60.0,53424
802,2202.015121,34,0,-19.0,0,0,-15.0,0,90.0,53544
803,-635.891617,58,0,-18.0,0,0,0.0,0,96.0,53552
804,-790.106995,43,0,-20.0,0,0,0.0,0,84.0,53552
805,30.00621,63,0,-22.0,0,0,-5.0,0,96.0,53576
806,1404.278259,40,0,-21.0,0,0,-10.0,0,66.0,53592
807,332.375107,37,0,-20.0,0,0,-5.0,0,60.0,53704
