episode,total_reward,length,ammo,ammo_delta,health,hitcount,hitcount_delta,damage_taken,damage_taken_delta,total_timesteps
302,-821.839386,43,0,0,0,0,0,0,0,28184
303,-810.221512,37,0,0,0,0,0,0,0,28384
304,-756.636139,49,0,0,0,0,0,0,0,28456
305,-819.753021,49,0,0,0,0,0,0,0,28576
306,-820.019867,37,0,0,0,0,0,0,0,28680
307,-469.060959,46,0,0,0,0,0,0,0,28824
308,-765.179291,40,0,0,0,0,0,0,0,28896
309,-2741.567703,525,0,0,0,0,0,0,0,28920
310,-2697.63176,525,0,0,0,0,0,0,0,28936
311,-1164.213165,46,0,0,0,0,0,0,0,29048
312,-1080.920151,34,0,0,0,0,0,0,0,29096
313,-935.149673,26,0,0,0,0,0,0,0,29104
314,-1631.676346,197,0,0,0,0,0,0,0,29232
315,-1115.273926,39,0,0,0,0,0,0,0,29232
316,-1731.52121,232,0,0,0,0,0,0,0,29256
317,-1019.502289,40,0,0,0,0,0,0,0,29256
318,-854.623123,40,0,0,0,0,0,0,0,29368
319,-552.04158,40,0,0,0,0,0,0,0,29416
320,-811.542831,33,0,0,0,0,0,0,0,29520
321,-582.611557,37,0,0,0,0,0,0,0,29528
322,-730.642883,38,0,0,0,0,0,0,0,29560
323,-560.20961,49,0,0,0,0,0,0,0,29624
324,-618.621231,46,0,0,0,0,0,0,0,29736
325,-798.359238,47,0,0,0,0,0,0,0,29792
326,-762.468445,37,0,0,0,0,0,0,0,29824
327,-1071.037552,42,0,0,0,0,0,0,0,29856
328,-948.896896,97,0,0,0,0,0,0,0,29880
329,-795.4048,37,0,0,0,0,0,0,0,29920
330,-812.897354,37,0,0,0,0,0,0,0,30152
331,-1044.374222,46,0,0,0,0,0,0,0,30160
332,-598.154221,44,0,0,0,0,0,0,0,30232
333,-1228.972672,90,0,0,0,0,0,0,0,30280
334,-923.462265,55,0,0,0,0,0,0,0,30360
335,-1094.282989,91,0,0,0,0,0,0,0,30464
336,-935.295654,52,0,0,0,0,0,0,0,30568
337,-835.767563,43,0,0,0,0,0,0,0,30624
338,-859.239929,69,0,0,0,0,0,0,0,30784
339,-1195.697678,124,0,0,0,0,0,0,0,30816
340,-647.158203,46,0,0,0,0,0,0,0,30832
341,-658.874451,42,0,0,0,0,0,0,0,30904
342,-815.448929,37,0,0,0,0,0,0,0,30920
343,-899.110489,34,0,0,0,0,0,0,0,31056
344,-908.077591,41,0,0,0,0,0,0,0,31144
345,-798.086075,40,0,0,0,0,0,0,0,31152
346,-1054.69989,38,0,0,0,0,0,0,0,31224
347,-1007.108505,56,0,0,0,0,0,0,0,31352
348,-1095.901382,59,0,0,0,0,0,0,0,31616
349,-1019.17453,41,0,0,0,0,0,0,0,31680
350,-3064.631561,525,0,0,0,0,0,0,0,31808
351,-599.872086,37,0,0,0,0,0,0,0,31976
352,-606.793579,46,0,0,0,0,0,0,0,31984
353,-991.852036,22,0,0,0,0,0,0,0,32152
354,-628.246185,44,0,0,0,0,0,0,0,32160
355,-799.306671,37,0,0,0,0,0,0,0,32280
356,-829.489487,43,0,0,0,0,0,0,0,32504
357,-1114.623779,42,0,0,0,0,0,0,0,32616
358,-1101.898758,96,0,0,0,0,0,0,0,32920
359,-1195.514435,90,0,0,0,0,0,0,0,33224
360,-637.362274,26,0,0,0,0,0,0,0,33432
361,-1213.533142,90,0,0,0,0,0,0,0,33640
362,-2797.491867,525,0,0,0,0,0,0,0,34360
363,-2067.9319,405,0,0,0,0,0,0,0,34392
364,-2130.581314,525,0,0,0,0,0,0,0,34560
365,-834.958847,33,0,0,0,0,0,0,0,34624
366,-1333.04834,139,0,0,0,0,0,0,0,34752
367,-1145.973572,46,0,0,0,0,0,0,0,34928
368,-999.089218,55,0,0,0,0,0,0,0,35192
369,-1615.710007,224,0,0,0,0,0,0,0,35224
370,-3027.6539,525,0,0,0,0,0,0,0,35256
371,-858.626114,52,0,0,0,0,0,0,0,35344
372,-2629.806946,525,0,0,0,0,0,0,0,35424
373,-1139.034698,108,0,0,0,0,0,0,0,35488
374,-829.929352,43,0,0,0,0,0,0,0,35536
375,-668.445862,34,0,0,0,0,0,0,0,35616
376,-1390.473419,160,0,0,0,0,0,0,0,35672
377,-84.592484,14,0,0,0,0,0,0,0,35728
378,-1289.683868,104,0,0,0,0,0,0,0,36256
379,-1544.635406,191,0,0,0,0,0,0,0,36752
380,-1340.014236,135,0,0,0,0,0,0,0,36808
381,-2711.966202,525,0,0,0,0,0,0,0,36816
382,-1639.156342,168,0,0,0,0,0,0,0,37016
383,-1326.462234,115,0,0,0,0,0,0,0,37176
384,-1811.249481,241,0,0,0,0,0,0,0,37184
385,-1813.721741,214,0,0,0,0,0,0,0,37248
386,-912.731354,32,0,0,0,0,0,0,0,37272
387,-1851.629532,233,0,0,0,0,0,0,0,37352
388,-1216.847687,89,0,0,0,0,0,0,0,37464
389,-1148.452988,88,0,0,0,0,0,0,0,37520
390,-1308.268097,108,0,0,0,0,0,0,0,37672
391,-1064.22789,51,0,0,0,0,0,0,0,37680
392,-803.911819,37,0,0,0,0,0,0,0,37760
393,-857.54216,40,0,0,0,0,0,0,0,37840
394,-1342.866684,109,0,0,0,0,0,0,0,38056
395,-956.229675,84,0,0,0,0,0,0,0,38352
396,-786.269547,37,0,0,0,0,0,0,0,38352
397,-1498.378586,148,0,0,0,0,0,0,0,38360
398,-1180.640381,102,0,0,0,0,0,0,0,38656
399,-1190.002579,112,0,0,0,0,0,0,0,38656
400,-1324.125534,132,0,0,0,0,0,0,0,38728
401,-1136.821854,215,0,0,0,0,0,0,0,38968
402,-887.199829,52,0,0,0,0,0,0,0,39072
403,-1199.708237,125,0,0,0,0,0,0,0,39360
404,-1846.343246,267,0,0,0,0,0,0,0,39488
405,-1270.291473,129,0,0,0,0,0,0,0,39760
406,-755.364258,37,0,0,0,0,0,0,0,40056
407,-1100.474197,85,0,0,0,0,0,0,0,40168
408,-1470.72229,206,0,0,0,0,0,0,0,40304
409,-1275.765381,120,0,0,0,0,0,0,0,40320
410,-755.877411,37,0,0,0,0,0,0,0,40352
411,-2047.864044,276,0,0,0,0,0,0,0,40560
412,-804.053329,37,0,0,0,0,0,0,0,40648
413,-867.261597,47,0,0,0,0,0,0,0,40680
414,-1536.727417,311,0,0,0,0,0,0,0,40840
415,-945.760925,66,0,0,0,0,0,0,0,40848
